dataset,n,R,metodo,tiempo
mejor-caso-bt,82,1,BT,0.278891
mejor-caso-bt,83,1,BT,0.26783
mejor-caso-bt,84,1,BT,0.270827
mejor-caso-bt,85,1,BT,0.274273
mejor-caso-bt,86,1,BT,0.280144
mejor-caso-bt,87,1,BT,0.248905
mejor-caso-bt,88,1,BT,0.28309
mejor-caso-bt,89,1,BT,0.296314
mejor-caso-bt,90,1,BT,0.330217
mejor-caso-bt,91,1,BT,0.304219
mejor-caso-bt,92,1,BT,0.315981
mejor-caso-bt,93,1,BT,0.322143
mejor-caso-bt,94,1,BT,0.350916
mejor-caso-bt,95,1,BT,0.336149
mejor-caso-bt,96,1,BT,0.342149
mejor-caso-bt,97,1,BT,0.348582
