dataset,n,R,metodo,tiempo
r_cuadrado,20,3000,BT,5.51062
r_cuadrado,21,3000,DP,0.54106
r_cuadrado,21,3000,BT,22.1164
r_cuadrado,22,3000,DP,0.552621
r_cuadrado,22,3000,BT,5.51973
r_cuadrado,23,3000,DP,0.543122
r_cuadrado,23,3000,BT,12.3
r_cuadrado,24,3000,DP,0.637128
r_cuadrado,24,3000,BT,32.6929
r_cuadrado,25,3000,DP,0.640895
r_cuadrado,25,3000,BT,32.6604
r_cuadrado,26,3000,DP,0.812766
r_cuadrado,26,3000,BT,55.8135
r_cuadrado,27,3000,DP,0.687552
r_cuadrado,27,3000,BT,88.7632
r_cuadrado,28,3000,DP,1.61132
r_cuadrado,28,3000,BT,77.3449
r_cuadrado,29,3000,DP,0.746342
r_cuadrado,29,3000,BT,70.8343
r_cuadrado,30,3000,DP,0.844284
r_cuadrado,30,3000,BT,115.391
r_cuadrado,31,3000,DP,0.94352
r_cuadrado,31,3000,BT,261.563
r_cuadrado,32,3000,DP,0.963497
r_cuadrado,32,3000,BT,449.742
r_cuadrado,33,3000,DP,0.918804
r_cuadrado,33,3000,BT,261.884
r_cuadrado,34,3000,DP,1.39085
r_cuadrado,34,3000,BT,1587.41
r_cuadrado,35,3000,DP,1.11117
r_cuadrado,35,3000,BT,1840.29
r_cuadrado,36,3000,DP,1.53697
r_cuadrado,36,3000,BT,1918.95
r_cuadrado,37,3000,DP,1.17824
r_cuadrado,37,3000,BT,2415.55
r_cuadrado,38,3000,DP,1.77128
r_cuadrado,38,3000,BT,17589.7
r_cuadrado,39,3000,DP,1.19015
r_cuadrado,39,3000,BT,4271.79
r_cuadrado,40,3000,DP,1.82051
r_cuadrado,40,3000,BT,4477.44
r_cuadrado,41,3000,DP,1.36108
r_cuadrado,41,3000,BT,23777.3
r_cuadrado,42,3000,DP,3.27282
r_cuadrado,42,3000,BT,7100.71
